epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
70,2418.85,0.91468,0.61541,0.9757,0.96127,0.96233,0.97646,0.78366,0.73915,0.42869,0.89904,0.0065845,0.0065845,0.0065845
71,2452.45,0.92379,0.6101,0.97941,0.95343,0.96728,0.97494,0.77687,0.74198,0.42161,0.9029,0.006535,0.006535,0.006535
72,2486.62,0.91558,0.60418,0.97858,0.96255,0.96195,0.9731,0.78092,0.73711,0.42216,0.90185,0.0064855,0.0064855,0.0064855
73,2520.39,0.92606,0.61466,0.98269,0.96155,0.95819,0.97381,0.78269,0.7484,0.41695,0.90278,0.006436,0.006436,0.006436
74,2554.33,0.91161,0.60092,0.97145,0.95963,0.9672,0.97348,0.78001,0.74031,0.41819,0.90153,0.0063865,0.0063865,0.0063865
75,2589.02,0.91084,0.60316,0.97263,0.94954,0.96279,0.97339,0.78089,0.73997,0.42237,0.90275,0.006337,0.006337,0.006337
76,2622.61,0.90018,0.59374,0.97138,0.9564,0.9607,0.97345,0.78663,0.73945,0.41641,0.90081,0.0062875,0.0062875,0.0062875
77,2656.74,0.91183,0.60183,0.97409,0.96502,0.9663,0.97222,0.78538,0.73118,0.4112,0.89939,0.006238,0.006238,0.006238
78,2691.76,0.90636,0.58956,0.97434,0.96433,0.95901,0.97016,0.79034,0.72739,0.40935,0.90125,0.0061885,0.0061885,0.0061885
79,2725.62,0.9025,0.59533,0.97082,0.95862,0.96264,0.97137,0.78526,0.73014,0.41192,0.90029,0.006139,0.006139,0.006139
80,2760.05,0.90138,0.58659,0.96784,0.95952,0.96811,0.97403,0.78453,0.73679,0.41115,0.89939,0.0060895,0.0060895,0.0060895
81,2794.91,0.8905,0.5816,0.96925,0.96125,0.9678,0.97294,0.79069,0.72751,0.41127,0.89548,0.00604,0.00604,0.00604
82,2828.88,0.88838,0.58598,0.96541,0.96334,0.96334,0.97296,0.79012,0.72799,0.40055,0.89626,0.0059905,0.0059905,0.0059905
83,2863.16,0.89293,0.58965,0.96946,0.95788,0.96698,0.97273,0.78771,0.7257,0.39997,0.89711,0.005941,0.005941,0.005941
84,2897.91,0.89012,0.58911,0.96825,0.95314,0.96539,0.97206,0.78763,0.73226,0.40577,0.89943,0.0058915,0.0058915,0.0058915
85,2931.29,0.88492,0.57463,0.9667,0.9592,0.96366,0.97208,0.78486,0.73668,0.40449,0.89775,0.005842,0.005842,0.005842
