epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
84,2077.77,0.78637,0.50501,0.93444,0.95994,0.98058,0.9806,0.7968,0.69086,0.39178,0.88117,0.0002261,0.0002261,0.0002261
85,2101.75,0.77117,0.49052,0.92485,0.95784,0.97536,0.9819,0.79918,0.69793,0.39066,0.88249,0.0002228,0.0002228,0.0002228
86,2125.6,0.77531,0.48979,0.92642,0.96271,0.97083,0.98393,0.80432,0.68647,0.38813,0.88403,0.0002195,0.0002195,0.0002195
87,2149.89,0.76711,0.49742,0.9207,0.95449,0.97912,0.98439,0.79896,0.69536,0.39435,0.88662,0.0002162,0.0002162,0.0002162
88,2174.59,0.75951,0.48697,0.92452,0.95434,0.97982,0.98133,0.8033,0.69264,0.38457,0.88487,0.0002129,0.0002129,0.0002129
89,2199.07,0.75929,0.48073,0.92299,0.95469,0.98008,0.98403,0.80587,0.69248,0.38076,0.88022,0.0002096,0.0002096,0.0002096
90,2223.63,0.76778,0.48983,0.92324,0.95878,0.97148,0.98147,0.79964,0.69684,0.38484,0.88214,0.0002063,0.0002063,0.0002063
91,2248.09,0.75955,0.48472,0.92222,0.95742,0.97912,0.98407,0.80612,0.69655,0.38019,0.87957,0.000203,0.000203,0.000203
92,2272.62,0.76615,0.4891,0.92127,0.96088,0.98452,0.98711,0.81132,0.69977,0.38954,0.87986,0.0001997,0.0001997,0.0001997
93,2297.37,0.76286,0.48348,0.92306,0.94898,0.97608,0.98161,0.79856,0.69698,0.38547,0.88125,0.0001964,0.0001964,0.0001964
94,2322.08,0.76338,0.48809,0.92171,0.96062,0.98106,0.98409,0.79927,0.68942,0.37851,0.88202,0.0001931,0.0001931,0.0001931
95,2346.89,0.7533,0.47596,0.9223,0.95936,0.98178,0.98531,0.80546,0.68722,0.3714,0.88252,0.0001898,0.0001898,0.0001898
96,2371.57,0.7474,0.47633,0.91978,0.95431,0.98274,0.98442,0.80558,0.68543,0.37506,0.87719,0.0001865,0.0001865,0.0001865
97,2395.9,0.75723,0.47512,0.91867,0.95783,0.98078,0.98318,0.80996,0.68414,0.37997,0.87526,0.0001832,0.0001832,0.0001832
98,2419.67,0.73896,0.46438,0.9182,0.95798,0.97687,0.98283,0.80674,0.68891,0.3768,0.87843,0.0001799,0.0001799,0.0001799
99,2443.49,0.75127,0.47503,0.91861,0.95877,0.98462,0.98326,0.80126,0.68902,0.38499,0.88035,0.0001766,0.0001766,0.0001766
100,2467.94,0.73248,0.46697,0.91627,0.95867,0.98094,0.98278,0.80358,0.68075,0.37458,0.8742,0.0001733,0.0001733,0.0001733
101,2492.41,0.73845,0.46451,0.91588,0.95811,0.98051,0.98421,0.80492,0.68678,0.37267,0.87609,0.00017,0.00017,0.00017
102,2516.78,0.72989,0.45796,0.91612,0.95528,0.9746,0.98054,0.80338,0.68417,0.37797,0.87616,0.0001667,0.0001667,0.0001667
103,2541.45,0.73219,0.4613,0.9147,0.95535,0.97687,0.98144,0.80709,0.68276,0.37541,0.87749,0.0001634,0.0001634,0.0001634
104,2566.03,0.73232,0.45652,0.9109,0.95675,0.97511,0.97986,0.80954,0.68139,0.37975,0.87637,0.0001601,0.0001601,0.0001601
105,2590.69,0.73058,0.45668,0.91588,0.95705,0.97394,0.97966,0.80566,0.68345,0.37795,0.87634,0.0001568,0.0001568,0.0001568
106,2615.3,0.727,0.4618,0.91455,0.95638,0.97085,0.97941,0.80538,0.68599,0.38341,0.87856,0.0001535,0.0001535,0.0001535
107,2639.96,0.72447,0.46019,0.91597,0.95515,0.97719,0.98122,0.80448,0.68789,0.37503,0.88076,0.0001502,0.0001502,0.0001502
108,2664.71,0.73593,0.46077,0.91765,0.96007,0.96861,0.97737,0.79647,0.69351,0.3766,0.87825,0.0001469,0.0001469,0.0001469
109,2689.23,0.72695,0.45952,0.91752,0.95606,0.97788,0.98105,0.80868,0.68655,0.37571,0.8769,0.0001436,0.0001436,0.0001436
110,2713.77,0.71825,0.45536,0.91466,0.95692,0.9778,0.98177,0.80362,0.6834,0.37075,0.87602,0.0001403,0.0001403,0.0001403
111,2738.03,0.72337,0.45356,0.91254,0.96456,0.98256,0.98506,0.81109,0.68263,0.37305,0.87762,0.000137,0.000137,0.000137
112,2762.56,0.7181,0.45865,0.91502,0.95885,0.9766,0.98435,0.81121,0.68399,0.37745,0.87517,0.0001337,0.0001337,0.0001337
113,2787.35,0.72175,0.45361,0.91151,0.95576,0.98293,0.98578,0.80763,0.69248,0.373,0.88026,0.0001304,0.0001304,0.0001304
114,2812.28,0.71931,0.45022,0.91084,0.95291,0.98266,0.98496,0.81008,0.68819,0.37415,0.87779,0.0001271,0.0001271,0.0001271
115,2837.19,0.72126,0.45503,0.90735,0.95597,0.98126,0.98357,0.80669,0.68354,0.37269,0.87708,0.0001238,0.0001238,0.0001238
116,2862.22,0.70047,0.43924,0.90285,0.95357,0.97827,0.97997,0.808,0.68364,0.36751,0.8765,0.0001205,0.0001205,0.0001205
117,2886.91,0.70685,0.44614,0.90843,0.95812,0.97276,0.97932,0.80931,0.68508,0.37126,0.8789,0.0001172,0.0001172,0.0001172
118,2911.6,0.71565,0.45177,0.90939,0.95949,0.97719,0.98395,0.80909,0.67821,0.37186,0.87682,0.0001139,0.0001139,0.0001139
119,2936.22,0.69684,0.43994,0.90682,0.95165,0.97741,0.98282,0.80298,0.69023,0.37267,0.88051,0.0001106,0.0001106,0.0001106
120,2961.04,0.69644,0.43927,0.90904,0.95652,0.97762,0.98459,0.80391,0.69007,0.36833,0.88015,0.0001073,0.0001073,0.0001073
121,2985.82,0.70762,0.44032,0.90322,0.9524,0.98039,0.98212,0.79959,0.68655,0.36873,0.8809,0.000104,0.000104,0.000104
122,3010.64,0.6962,0.42941,0.90201,0.95581,0.97279,0.98187,0.80629,0.68305,0.37052,0.88003,0.0001007,0.0001007,0.0001007
123,3035.26,0.69736,0.43156,0.90799,0.95562,0.97558,0.98376,0.81076,0.67902,0.36704,0.87912,9.74e-05,9.74e-05,9.74e-05
124,3059.46,0.68969,0.42798,0.90663,0.96044,0.9742,0.98247,0.8061,0.68332,0.36958,0.87697,9.41e-05,9.41e-05,9.41e-05
125,3083.59,0.68118,0.42613,0.89908,0.95812,0.97284,0.98159,0.80732,0.67969,0.37053,0.8767,9.08e-05,9.08e-05,9.08e-05
126,3107.95,0.69517,0.42693,0.89953,0.95658,0.97363,0.97988,0.80658,0.67848,0.37377,0.87666,8.75e-05,8.75e-05,8.75e-05
127,3132.92,0.69546,0.42929,0.90711,0.94794,0.97719,0.98008,0.80945,0.68608,0.37514,0.87828,8.42e-05,8.42e-05,8.42e-05
128,3157.75,0.69268,0.42684,0.90362,0.95299,0.97329,0.97981,0.80512,0.68641,0.37349,0.87975,8.09e-05,8.09e-05,8.09e-05
129,3182.66,0.68273,0.42846,0.90249,0.95345,0.97518,0.98083,0.80556,0.68399,0.37349,0.87773,7.76e-05,7.76e-05,7.76e-05
130,3207.47,0.68383,0.42265,0.8966,0.9539,0.97691,0.98067,0.8082,0.68136,0.37348,0.87785,7.43e-05,7.43e-05,7.43e-05
131,3232.33,0.67201,0.41846,0.89733,0.95083,0.98181,0.98017,0.80422,0.68092,0.37281,0.87876,7.1e-05,7.1e-05,7.1e-05
132,3257.15,0.67213,0.42382,0.89665,0.94976,0.98075,0.98067,0.80543,0.68573,0.3712,0.88142,6.77e-05,6.77e-05,6.77e-05
133,3282.42,0.68313,0.42187,0.90341,0.959,0.96951,0.98038,0.80686,0.68617,0.36894,0.8826,6.44e-05,6.44e-05,6.44e-05
134,3307.41,0.66845,0.4135,0.89818,0.95982,0.97125,0.98095,0.80717,0.6866,0.36799,0.88221,6.11e-05,6.11e-05,6.11e-05
135,3332.19,0.67519,0.42054,0.89747,0.94963,0.97774,0.98023,0.80446,0.68551,0.36549,0.88184,5.78e-05,5.78e-05,5.78e-05
136,3356.97,0.66772,0.42367,0.90147,0.95883,0.96685,0.97967,0.8062,0.6862,0.36465,0.8826,5.45e-05,5.45e-05,5.45e-05
137,3381.77,0.67094,0.41098,0.89732,0.95979,0.97144,0.9803,0.80732,0.68656,0.36443,0.88341,5.12e-05,5.12e-05,5.12e-05
138,3406.42,0.66379,0.4103,0.89569,0.95687,0.97084,0.97989,0.80878,0.68815,0.36424,0.88399,4.79e-05,4.79e-05,4.79e-05
139,3430.85,0.65659,0.41423,0.89417,0.95027,0.97856,0.98041,0.80801,0.68769,0.36435,0.88427,4.46e-05,4.46e-05,4.46e-05
140,3455.03,0.66052,0.41005,0.89514,0.95074,0.97855,0.97985,0.80614,0.68697,0.36141,0.88349,4.13e-05,4.13e-05,4.13e-05
141,3479.46,0.62643,0.36157,0.88165,0.95006,0.9754,0.97884,0.80479,0.68909,0.36223,0.88358,3.8e-05,3.8e-05,3.8e-05
142,3503.31,0.61878,0.35212,0.88098,0.95379,0.97322,0.97864,0.80315,0.69084,0.36284,0.88423,3.47e-05,3.47e-05,3.47e-05
143,3527.32,0.60825,0.35134,0.88545,0.95618,0.97374,0.97913,0.80459,0.69047,0.36262,0.88142,3.14e-05,3.14e-05,3.14e-05
144,3551.12,0.60288,0.33922,0.87815,0.9544,0.97564,0.97994,0.80493,0.69048,0.36447,0.8816,2.81e-05,2.81e-05,2.81e-05
145,3575.2,0.60463,0.34471,0.87309,0.9539,0.97779,0.97992,0.806,0.68823,0.36244,0.8809,2.48e-05,2.48e-05,2.48e-05
146,3599.27,0.59321,0.33698,0.87335,0.95459,0.97792,0.98011,0.80663,0.68625,0.36295,0.88068,2.15e-05,2.15e-05,2.15e-05
147,3622.79,0.59224,0.33712,0.87244,0.95225,0.97794,0.98005,0.8076,0.68482,0.36232,0.88014,1.82e-05,1.82e-05,1.82e-05
148,3645.67,0.59424,0.33634,0.87447,0.95207,0.97809,0.98024,0.80866,0.68299,0.36291,0.8803,1.49e-05,1.49e-05,1.49e-05
149,3669.41,0.58475,0.33531,0.87198,0.95228,0.97821,0.98013,0.80816,0.68292,0.36228,0.88057,1.16e-05,1.16e-05,1.16e-05
150,3693.18,0.58817,0.33329,0.87341,0.95204,0.97865,0.98039,0.80563,0.68468,0.36219,0.8809,8.3e-06,8.3e-06,8.3e-06
