epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
188,6553.31,0.67222,0.42077,0.91951,0.9635,0.97607,0.98344,0.81397,0.68589,0.35142,0.89839,0.0007435,0.0007435,0.0007435
189,6588.57,0.67107,0.41532,0.91561,0.96354,0.97532,0.98343,0.81509,0.68592,0.35196,0.89853,0.000694,0.000694,0.000694
190,6622.86,0.67077,0.41686,0.91383,0.96344,0.97511,0.98336,0.81617,0.68554,0.35212,0.89861,0.0006445,0.0006445,0.0006445
191,6658.61,0.64878,0.36688,0.90744,0.9634,0.97507,0.98336,0.81476,0.68603,0.35222,0.89852,0.000595,0.000595,0.000595
192,6692.53,0.6247,0.35903,0.89982,0.96324,0.97512,0.98336,0.81562,0.68697,0.35231,0.89874,0.0005455,0.0005455,0.0005455
193,6725.01,0.62362,0.35693,0.89512,0.96314,0.9751,0.98328,0.81476,0.68661,0.35219,0.89859,0.000496,0.000496,0.000496
194,6758.16,0.61526,0.34906,0.89426,0.96302,0.97512,0.98334,0.81396,0.68702,0.35116,0.89876,0.0004465,0.0004465,0.0004465
195,6790.42,0.61683,0.34679,0.89619,0.96299,0.97514,0.9834,0.81412,0.68639,0.35121,0.89871,0.000397,0.000397,0.000397
196,6825.1,0.61391,0.34749,0.89395,0.9632,0.97502,0.9834,0.8146,0.68625,0.35,0.89879,0.0003475,0.0003475,0.0003475
197,6857.48,0.60575,0.34541,0.89773,0.96296,0.9752,0.98376,0.81582,0.68631,0.35059,0.89866,0.000298,0.000298,0.000298
198,6890.93,0.6075,0.34211,0.8945,0.96303,0.97521,0.98362,0.81534,0.68604,0.34952,0.89833,0.0002485,0.0002485,0.0002485
199,6923.91,0.60184,0.34151,0.89568,0.96309,0.97518,0.98356,0.81548,0.68573,0.34918,0.89853,0.000199,0.000199,0.000199
200,6959.48,0.60513,0.33838,0.89234,0.96319,0.97505,0.98324,0.81691,0.6851,0.34964,0.89847,0.0001495,0.0001495,0.0001495
